-63.088593,-45.900322,-38.482735,-45.09059,-62.147896,-64.590614,-60.39157
-62.42299,-45.366257,-38.210762,-44.594505,-61.54551,-64.00351,-59.826427
-61.787212,-44.815475,-37.900356,-44.074333,-60.935585,-63.36621,-59.288345
-61.288708,-44.360416,-37.718826,-43.65764,-60.47893,-62.903088,-58.826538
-60.834393,-43.729244,-37.527714,-43.252045,-59.920315,-62.49644,-58.432343
-60.4237,-43.312523,-37.221046,-42.846214,-59.485165,-62.0948,-57.997955
-59.957813,-42.853886,-36.925278,-42.437107,-58.99358,-61.721848,-57.558838
-59.810654,-42.487743,-36.81755,-42.17913,-58.715286,-61.43733,-57.31976
-59.14989,-41.799633,-36.44207,-41.57457,-58.04313,-60.824326,-56.749058
-58.682945,-41.271957,-36.224247,-41.146698,-57.583736,-60.465694,-56.283493
-58.49765,-40.871655,-36.073418,-40.97737,-57.232292,-60.19725,-56.066605
-58.17292,-40.446564,-35.865925,-40.507324,-56.887096,-59.824516,-55.65142
-57.581734,-39.758896,-35.549404,-40.031265,-56.341465,-59.361275,-55.168655
-57.424114,-39.300148,-35.57341,-39.76144,-56.004997,-59.114536,-54.910755
-57.01517,-38.762043,-35.26863,-39.27885,-55.541,-58.691845,-54.439465
-56.73034,-38.29747,-35.007298,-38.95311,-55.14114,-58.36496,-54.077614
-56.274563,-37.678013,-34.72669,-38.37974,-54.76642,-57.937035,-53.59505
-55.91646,-37.171234,-34.575676,-38.007565,-54.44393,-57.563004,-53.26333
-55.493824,-36.66553,-34.37522,-37.521675,-54.058285,-57.1631,-52.82518
-55.29635,-36.124,-34.272827,-37.322495,-53.574303,-56.85389,-52.60075
-54.783283,-35.673965,-33.910336,-36.87613,-53.1189,-56.50193,-52.083508
-54.65957,-35.26245,-33.682384,-36.562702,-52.790867,-56.200638,-51.976902
-54.234764,-34.695774,-33.46877,-35.99447,-52.494152,-55.818825,-51.50438
-54.095425,-34.22651,-33.438175,-35.808006,-52.076103,-55.64271,-51.30447
-53.77782,-33.786346,-33.230556,-35.390793,-51.79386,-55.32115,-51.01534
-53.2815,-33.283764,-32.838764,-34.82798,-51.371853,-54.983685,-50.56859
-53.176323,-32.8549,-32.677036,-34.663082,-50.942387,-54.809235,-50.481277
-52.72493,-32.37234,-32.43327,-34.20126,-50.576347,-54.373806,-50.037525
-52.190777,-31.80038,-32.19577,-33.702812,-50.19953,-53.98886,-49.537468
-51.69413,-31.343582,-31.833815,-33.23035,-49.748863,-53.553852,-49.054035
-51.3788,-30.957777,-31.610079,-32.988075,-49.23459,-53.315163,-48.71986
-51.039436,-30.496487,-31.449913,-32.73499,-48.83976,-53.12547,-48.478798
-50.623325,-30.163818,-31.210957,-32.36828,-48.319115,-52.771725,-48.07395
-50.314644,-29.746338,-30.954708,-32.10863,-47.90675,-52.50772,-47.713978
-50.120316,-29.32889,-30.848946,-31.922035,-47.49787,-52.433617,-47.605362
-49.43169,-28.863457,-30.598108,-31.475199,-46.957615,-52.05294,-47.078354
-49.32289,-28.639135,-30.369263,-31.342552,-46.385567,-51.87633,-46.82498
-49.224262,-28.37439,-30.174025,-31.20752,-45.96889,-51.82849,-46.75255
-48.79906,-28.007595,-29.91393,-30.860313,-45.520554,-51.69802,-46.46061
-48.312748,-27.67751,-29.608883,-30.462425,-45.093685,-51.377235,-45.954292
-48.072407,-27.364618,-29.310186,-30.216148,-44.502502,-51.182755,-45.68744
-47.900555,-27.194946,-29.072256,-30.111925,-44.20191,-51.132904,-45.568054
-47.470997,-26.547907,-28.806963,-29.611519,-43.94084,-50.78059,-45.193474
-46.986507,-26.093037,-28.591198,-29.273403,-43.400253,-50.53076,-44.709126
-47.015343,-25.771381,-28.472584,-29.224842,-43.374653,-50.523865,-44.74303
-46.915516,-25.447989,-28.377922,-28.99525,-43.07788,-50.21689,-44.460354
-46.41321,-24.994213,-28.06734,-28.583767,-42.56146,-49.715076,-44.012608
-46.24819,-24.769936,-27.868404,-28.461212,-42.275867,-49.669827,-43.86998
-45.730495,-24.32625,-27.464333,-27.994919,-41.845886,-49.264664,-43.336163
-45.418285,-23.878181,-27.133123,-27.819489,-41.545464,-49.106407,-43.1294
-45.493908,-23.737272,-26.982979,-27.816872,-41.14573,-49.14917,-43.172478
-45.477646,-23.421795,-26.942093,-27.828108,-40.862507,-49.01221,-43.128357
-45.195957,-22.992733,-26.664623,-27.4337,-40.692085,-48.67499,-42.9661
-44.75114,-22.667517,-26.343533,-26.966688,-40.18001,-48.370434,-42.56086
-44.485416,-22.207005,-26.005823,-26.628748,-39.910667,-48.16333,-42.29591
-44.093407,-21.791265,-25.775593,-26.422989,-39.39125,-47.87943,-42.02552
-44.03818,-21.51602,-25.743101,-26.482964,-39.00653,-47.772514,-42.090664
-43.988605,-21.211628,-25.517567,-26.309788,-38.67239,-47.610382,-42.08011
-43.838192,-21.035074,-25.31744,-26.089184,-38.30594,-47.311523,-41.891346
-43.275192,-20.432732,-24.921991,-25.65599,-37.66233,-46.86334,-41.36197
-42.950798,-20.214205,-24.659395,-25.566872,-37.387264,-46.734444,-41.255527
-42.930466,-19.904324,-24.395878,-25.43449,-37.107853,-46.568375,-41.254578
-43.02957,-19.733229,-24.254436,-25.294546,-36.91316,-46.289665,-41.241314
-42.736774,-19.36164,-24.09178,-24.962805,-36.372383,-45.96519,-40.972706
-42.594067,-19.097258,-23.814182,-24.740303,-36.002094,-45.72529,-40.945244
-42.334057,-18.910202,-23.612476,-24.541414,-35.66421,-45.495255,-40.73476
-42.252663,-18.680408,-23.31947,-24.297352,-35.386654,-45.37946,-40.649017
-42.23661,-18.498789,-23.223034,-24.254189,-35.23428,-45.14244,-40.647705
-42.016796,-18.289698,-22.959509,-24.005781,-34.93827,-44.915215,-40.50734
-41.73974,-18.109373,-22.778627,-23.78195,-34.567,-44.668823,-40.32508
-41.600254,-17.957031,-22.53057,-23.589075,-34.397717,-44.493786,-40.213486
-41.521942,-17.686916,-22.414755,-23.417007,-34.184113,-44.29161,-40.03719
-41.53826,-17.645311,-22.43161,-23.611479,-34.13649,-44.421677,-40.26132
-41.51696,-17.38024,-22.210114,-23.288948,-33.788254,-44.358585,-40.14537
-41.25205,-17.275595,-22.14927,-23.127298,-33.643078,-43.970066,-39.90682
-40.95968,-17.119858,-21.879578,-22.91195,-33.45816,-43.62595,-39.796703
-40.844135,-17.047346,-21.780758,-22.844273,-33.307163,-43.68714,-39.822495
-40.805424,-16.733995,-21.632036,-22.650572,-33.118748,-43.665497,-39.72926
-40.97099,-16.682165,-21.697123,-22.771881,-33.357197,-43.751747,-39.94599
-41.24608,-16.707632,-21.864288,-22.875202,-33.41906,-43.923237,-40.413624
-41.32419,-16.463581,-21.793663,-22.686775,-33.316086,-43.871807,-40.418365
-41.137714,-16.291765,-21.933472,-22.595118,-33.13307,-43.708122,-40.374027
-40.95937,-16.140295,-21.679861,-22.361582,-32.977524,-43.507008,-40.271706
-40.838707,-15.826209,-21.717773,-22.154182,-32.805794,-43.540585,-40.164375
-40.8239,-15.40623,-21.714699,-22.14563,-32.658566,-43.64159,-40.118404
-40.87162,-15.226553,-21.789345,-22.085236,-32.89118,-43.621082,-40.0965
-40.862755,-15.020132,-21.842514,-22.040361,-32.75364,-43.54937,-40.16701
-40.834187,-15.088567,-21.91531,-21.907955,-32.503517,-43.735275,-40.06115
-40.589504,-14.656952,-22.044073,-21.77822,-32.45024,-43.73513,-39.845543
-40.63141,-14.466669,-22.08102,-22.000786,-32.75409,-43.74472,-40.017487
-40.67951,-14.426763,-22.158264,-22.025827,-32.70402,-43.91333,-40.15839
-40.51067,-14.422172,-22.117983,-21.891706,-32.498787,-43.88079,-39.978294
-40.43027,-14.249315,-22.1721,-21.930702,-32.494797,-43.89633,-39.9289
-40.483665,-14.010428,-22.270538,-22.020386,-32.572834,-44.019966,-40.048386
-40.631493,-13.892743,-22.4066,-22.21976,-32.559223,-44.21857,-40.25711
-40.990917,-13.8935175,-22.54997,-22.517612,-32.65087,-44.599667,-40.707104
-41.303127,-13.8981495,-22.781672,-22.714901,-32.63925,-44.975418,-41.022423
-41.372086,-13.615102,-22.9369,-22.715742,-32.59709,-45.094727,-41.04372
-41.563606,-13.4037485,-23.053833,-22.968681,-32.780205,-45.02751,-41.27846
-41.504364,-13.247967,-22.793375,-22.91695,-32.5611,-44.92771,-41.378822
-41.61797,-13.388477,-22.76574,-22.93676,-32.623795,-44.966682,-41.536594
-41.612816,-13.219355,-22.636337,-22.94588,-32.389576,-45.002132,-41.430706
-42.016438,-13.144496,-22.766495,-23.059835,-32.705112,-45.08165,-41.623497
-42.223183,-13.274561,-22.88424,-23.084404,-32.730103,-45.172245,-41.74101
-42.35979,-13.506446,-22.771048,-23.0962,-32.579403,-45.27982,-41.794422
-42.51886,-13.391867,-22.942656,-23.136477,-32.658024,-45.357445,-41.806957
-42.74012,-13.503214,-23.012035,-23.38104,-32.598785,-45.554924,-42.011543
-42.982616,-13.454761,-23.030767,-23.43091,-32.74963,-45.605946,-42.14823
-43.02227,-13.637125,-22.917362,-23.395596,-32.757347,-45.469025,-42.158398
-43.049793,-13.689572,-22.740814,-23.335394,-32.685436,-45.437614,-42.095734
