100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,550.0
98.02984678894734,98.3152884416308,98.49450134355754,98.51493662078285,98.96052276394519,99.44359302094928,99.4843569072974,99.66668191285675,99.75055456502481,99.83506717832387,100.0,100.0,100.0,100.0,100.0,100.0,545.0
97.86905070631916,97.96901960286984,98.08763862530809,98.4977096301449,98.57967400332824,98.6061141653166,99.03755005463135,99.05954628409062,99.10211645365847,99.26788757733642,100.0,100.0,100.0,100.0,100.0,100.0,540.0
97.23417554004236,97.71565350285222,98.00687478408895,98.4646067850636,98.51244003509487,98.5419799991473,98.63470748417426,98.80609481043383,99.2527423226003,99.57843034314676,100.0,100.0,100.0,100.0,100.0,100.0,535.0
97.18389614968552,97.73603375981881,97.80731155837105,98.1727269208829,98.24135479748853,98.52760529902189,98.82723076618909,98.95873480740475,99.24295744783922,99.65541839264594,100.0,100.0,100.0,100.0,100.0,100.0,530.0
97.90764409467492,98.04782403383747,98.10769199099143,98.11656642794152,98.20494862583135,98.40171660681906,98.55767859479829,98.72819119647977,99.62502075222099,99.71257397113737,100.0,100.0,100.0,100.0,100.0,100.0,525.0
97.02636775046291,97.73706551070917,98.23175234559415,98.37971546325927,98.41875220476585,98.50098124866729,99.17217629996715,99.28690114242521,99.46918386288401,99.60114380844253,100.0,100.0,100.0,100.0,100.0,100.0,520.0
97.83549843960475,97.92752083735517,98.01607552835586,98.25625846609442,98.27941778796402,98.32626172170652,98.45427219198426,98.63856164294093,98.69186577324926,98.71133037151591,100.0,100.0,100.0,100.0,100.0,100.0,515.0
96.77160836801148,96.93381334762901,97.40867276584736,97.85598098549471,98.03950855124602,98.89068995878114,98.89766950486188,98.9156528267965,98.97387424410977,99.89969093289913,100.0,100.0,100.0,100.0,100.0,100.0,510.0
97.55266694274408,97.81965103598662,98.01139417320485,98.37101299530624,98.46650775978212,99.32122248501352,99.34925634673877,99.45752795857018,99.46473152626514,99.56787483120063,100.0,100.0,100.0,100.0,100.0,100.0,505.0
98.19164113539783,98.30383827193799,98.36630815471536,98.54174510446354,98.59047746138408,98.90981295682415,99.05374799384141,99.07085707617743,99.34425370527319,99.85546153193106,100.0,100.0,100.0,100.0,100.0,100.0,500.0
97.3162145411174,98.04349237776923,98.07994041582245,98.13689972444776,98.96563816741966,98.99092945951999,99.07286103183527,99.18682365007328,99.40171148820437,99.53121600431781,100.0,100.0,100.0,100.0,100.0,100.0,495.0
97.6354714627563,97.72528780481552,98.08804959123698,98.26587468819616,98.62298458936984,98.88502413456081,99.08686420835637,99.26376501566754,99.53310720076567,99.67732214338149,100.0,100.0,100.0,100.0,100.0,100.0,490.0
