4
4
5
5
5
5
5
5
5
5
5
5
5
5
5
2
5
5
5
2
5
5
5
0
0
6
5
0
0
6
4
0
6
5
0
0
6
5
0
0
6
5
0
6
5
0
0
6
5
0
6
5
0
6
6
0
6
6
0
0
4
5
6
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
6
6
6
6
6
5
5
1
6
5
6
6
6
0
6
5
6
6
0
6
6
6
6
6
6
6
0
