-149.10942,-149.1285,-149.08162,-149.15382,-149.14182,-149.16476,-149.14026
-148.77347,-148.79141,-148.74576,-148.8155,-148.80414,-148.8262,-148.80273
-148.79143,-148.80861,-148.7633,-148.83197,-148.82106,-148.84279,-148.81984
-148.80316,-148.81961,-148.77463,-148.84224,-148.83176,-148.8531,-148.83066
-148.77203,-148.78767,-148.74315,-148.8095,-148.79948,-148.82037,-148.79851
-148.90689,-148.92184,-148.87729,-148.94315,-148.93353,-148.95427,-148.93266
-148.9533,-148.96754,-148.92346,-148.9881,-148.97888,-148.99911,-148.97807
-149.1241,-149.13779,-149.09372,-149.15784,-149.14897,-149.16905,-149.1483
-149.29,-149.30304,-149.25894,-149.32256,-149.31407,-149.334,-149.31355
-149.70709,-149.7195,-149.67531,-149.73854,-149.7304,-149.75017,-149.72997
-150.14682,-150.1588,-150.11446,-150.17743,-150.16948,-150.18904,-150.16914
-150.58742,-150.59895,-150.55444,-150.61707,-150.60938,-150.6287,-150.60922
-150.80005,-150.8108,-150.76663,-150.82814,-150.82086,-150.8397,-150.82088
-151.23897,-151.24918,-151.20499,-151.26602,-151.25903,-151.27765,-151.25917
-151.70973,-151.71956,-151.67517,-151.73607,-151.72934,-151.74791,-151.72958
-151.97305,-151.98232,-151.93805,-151.9983,-151.9919,-152.01016,-151.99217
-152.17729,-152.18597,-152.14197,-152.20132,-152.1953,-152.21321,-152.19576
-152.46179,-152.46996,-152.42596,-152.48479,-152.4791,-152.49678,-152.47968
-152.91362,-152.9214,-152.8773,-152.936,-152.93054,-152.94824,-152.93117
-153.34627,-153.35376,-153.31,-153.36812,-153.36285,-153.3804,-153.36353
-153.45004,-153.45717,-153.41374,-153.47124,-153.4663,-153.48387,-153.4671
-153.764,-153.77084,-153.72775,-153.78464,-153.77994,-153.79744,-153.78084
-154.11441,-154.12088,-154.07811,-154.13449,-154.13004,-154.14752,-154.13097
-154.51189,-154.51813,-154.47557,-154.53156,-154.52727,-154.54472,-154.52827
-154.86548,-154.87148,-154.8291,-154.88475,-154.88066,-154.89812,-154.88171
-155.07227,-155.07796,-155.03595,-155.09087,-155.0871,-155.1045,-155.08836
-155.48935,-155.49477,-155.45284,-155.50761,-155.504,-155.52145,-155.50522
-155.76442,-155.76956,-155.72803,-155.78212,-155.77873,-155.79608,-155.78008
-156.09674,-156.10162,-156.06017,-156.11401,-156.11087,-156.12831,-156.1123
-156.38844,-156.39313,-156.35197,-156.40527,-156.4023,-156.41963,-156.40381
-156.67734,-156.68167,-156.64084,-156.69357,-156.69086,-156.70816,-156.69244
-156.95737,-156.96126,-156.92093,-156.97282,-156.97044,-156.98763,-156.97215
-157.20966,-157.21317,-157.17346,-157.22433,-157.2222,-157.2391,-157.224
-157.55489,-157.55815,-157.51874,-157.56906,-157.56718,-157.58403,-157.56908
-157.91122,-157.91428,-157.87512,-157.9249,-157.92323,-157.93994,-157.92525
-158.22997,-158.2327,-158.19397,-158.24298,-158.2416,-158.25813,-158.24371
-158.72913,-158.73167,-158.69293,-158.7419,-158.74065,-158.75723,-158.7428
-159.17738,-159.17981,-159.14124,-159.18967,-159.18864,-159.20506,-159.19101
-159.67513,-159.67747,-159.63911,-159.68692,-159.6861,-159.70222,-159.68872
-159.99388,-159.99617,-159.95822,-160.00507,-160.00447,-160.02013,-160.00737
-160.50775,-160.51001,-160.4723,-160.51843,-160.51807,-160.53345,-160.52129
-160.85532,-160.85748,-160.82007,-160.86539,-160.8653,-160.88034,-160.86887
-161.37903,-161.38116,-161.34384,-161.38875,-161.3888,-161.4036,-161.39255
-161.9111,-161.91315,-161.87616,-161.92029,-161.92053,-161.935,-161.92456
-162.39474,-162.3967,-162.35991,-162.40341,-162.40388,-162.41808,-162.40811
-162.91013,-162.9121,-162.87523,-162.91853,-162.91916,-162.93317,-162.9236
-163.52328,-163.52525,-163.48836,-163.53137,-163.53218,-163.54604,-163.53688
-164.191,-164.19315,-164.15582,-164.19922,-164.20001,-164.2138,-164.20479
-164.60591,-164.60817,-164.57097,-164.61383,-164.6147,-164.62807,-164.61972
-165.09555,-165.09789,-165.06053,-165.10326,-165.10423,-165.11734,-165.10942
-165.55011,-165.55252,-165.5152,-165.5575,-165.5586,-165.57132,-165.56396
-165.8887,-165.89102,-165.85397,-165.89548,-165.89677,-165.90898,-165.90236
-166.40569,-166.40804,-166.3711,-166.4122,-166.41353,-166.42531,-166.41916
-166.75319,-166.7556,-166.7187,-166.75931,-166.76079,-166.77216,-166.7667
-167.26387,-167.26628,-167.22945,-167.26965,-167.27126,-167.28227,-167.27727
-167.84041,-167.84274,-167.80582,-167.84589,-167.84761,-167.85838,-167.85373
-168.61295,-168.61514,-168.57808,-168.6182,-168.62001,-168.63063,-168.62607
-169.46669,-169.46883,-169.4314,-169.4719,-169.47374,-169.48436,-169.47977
-170.12653,-170.12845,-170.09111,-170.13132,-170.13329,-170.14359,-170.13927
-170.89381,-170.89554,-170.85817,-170.89832,-170.90036,-170.91045,-170.90623
-171.62079,-171.62239,-171.5849,-171.62503,-171.62718,-171.63713,-171.63309
-172.36243,-172.36388,-172.32625,-172.3664,-172.36868,-172.37851,-172.37459
-173.0637,-173.06491,-173.02734,-173.06732,-173.06967,-173.07918,-173.0754
-173.93703,-173.93814,-173.9003,-173.9405,-173.9429,-173.9523,-173.9486
-174.63841,-174.63937,-174.60147,-174.64159,-174.6441,-174.65332,-174.6498
-175.35928,-175.36002,-175.32217,-175.36208,-175.3647,-175.37367,-175.37029
-175.97974,-175.9803,-175.94255,-175.98215,-175.9849,-175.99356,-175.99048
-176.60239,-176.60269,-176.56516,-176.6042,-176.60713,-176.61543,-176.61273
-177.34546,-177.34558,-177.30814,-177.3469,-177.34991,-177.3579,-177.3555
-177.92422,-177.92412,-177.88675,-177.92519,-177.92833,-177.93594,-177.93384
-178.77629,-178.77603,-178.73853,-178.77704,-178.78026,-178.78772,-178.78568
-179.5008,-179.50034,-179.46289,-179.50119,-179.50452,-179.51172,-179.50989
-180.19739,-180.19678,-180.15927,-180.19745,-180.2009,-180.20789,-180.20627
-180.99556,-180.9948,-180.95712,-180.99548,-180.99898,-181.00589,-181.00423
-181.6892,-181.68825,-181.65062,-181.68877,-181.69234,-181.69897,-181.69756
-182.27716,-182.27597,-182.23862,-182.27612,-182.27988,-182.2861,-182.28513
-182.93585,-182.93445,-182.89723,-182.93436,-182.93826,-182.94418,-182.94348
-183.59402,-183.59244,-183.55528,-183.5921,-183.59612,-183.6017,-183.60132
-184.29895,-184.29713,-184.26003,-184.29663,-184.30075,-184.30603,-184.30588
-185.14429,-185.14227,-185.10516,-185.1417,-185.14589,-185.15099,-185.15091
-185.857,-185.85492,-185.81744,-185.85432,-185.85858,-185.86362,-185.86356
-186.66516,-186.66293,-186.62523,-186.66228,-186.66664,-186.67162,-186.6716
-187.51654,-187.51419,-187.47626,-187.51355,-187.51794,-187.52286,-187.52283
-188.2893,-188.28687,-188.24867,-188.28616,-188.29065,-188.29544,-188.2955
-189.05357,-189.05096,-189.01257,-189.05019,-189.05476,-189.05945,-189.0596
-189.76242,-189.7596,-189.7214,-189.75862,-189.76332,-189.76772,-189.76811
-190.40758,-190.40454,-190.36642,-190.40337,-190.40817,-190.41226,-190.41286
-191.0463,-191.04305,-191.04953,-191.04158,-191.04652,-191.05025,-191.05122
-192.34605,-192.34254,-192.39503,-192.34084,-192.3459,-192.34918,-192.35054
-194.2941,-194.2904,-194.2519,-194.28897,-194.294,-194.29738,-194.29846
-195.45032,-195.4465,-195.40785,-195.445,-195.45006,-195.45326,-195.45451
-196.62991,-196.62584,-196.5875,-196.62408,-196.62923,-196.63199,-196.6337
-197.78252,-197.77823,-197.73987,-197.77637,-197.78159,-197.78412,-197.78603
-199.20311,-199.19846,-199.16022,-199.19638,-199.20163,-199.20398,-199.2062
-200.62958,-200.62459,-200.58615,-200.62242,-200.6277,-200.63004,-200.63239
-202.10371,-202.09839,-202.05988,-202.09608,-202.1014,-202.1037,-202.10623
-203.45168,-203.44589,-203.40755,-203.44325,-203.44867,-203.45078,-203.45374
-204.99397,-204.98767,-204.94945,-204.98476,-204.99022,-204.99225,-204.99553
-206.53891,-206.53236,-206.4937,-206.52953,-206.53497,-206.53719,-206.54037
-208.23466,-208.22758,-208.18898,-208.22453,-208.23003,-208.23224,-208.23563
-210.04047,-210.0329,-209.99416,-210.02982,-210.03534,-210.03769,-210.04103
-211.64821,-211.6403,-211.60121,-211.63725,-211.64275,-211.64516,-211.64845
-213.45502,-213.4467,-213.40746,-213.4437,-213.44917,-213.45177,-213.45485
-215.20584,-215.19714,-215.15775,-215.1943,-215.19968,-215.20245,-215.20502
-216.74654,-216.73755,-216.73268,-216.73485,-216.74017,-216.74313,-216.74542
-218.61551,-218.63844,-218.82089,-218.6098,-218.60696,-218.61023,-218.6526
-222.36125,-222.38556,-222.57,-222.35692,-222.31404,-222.34163,-222.39938
-226.3945,-226.42038,-226.60654,-226.39178,-226.34793,-226.37576,-226.43372
-230.26643,-230.29369,-230.48125,-230.26561,-230.2205,-230.24873,-230.30693
-234.50621,-234.49379,-234.66278,-234.49265,-234.497,-234.50162,-234.50037
