0.0,98.12227478625172,98.21341865681997,98.30925217390738,98.34634181731188,98.44635785629222,98.4991733244207,98.72464100882428,99.08145950743167,99.13076957770465,99.35906370977348,100.0,100.0,100.0,100.0,100.0,100.0,545.0
1.0,96.52585756401818,96.78260851663424,97.02807061181623,97.31139366238664,97.3309396879292,97.70968999815508,98.16548831267679,98.4946966836897,98.50438369846509,98.88074981997732,100.0,100.0,100.0,100.0,100.0,100.0,540.0
1.0,95.84611682390012,96.35819490372378,96.67761443757288,96.79383704860317,96.8073078365045,97.01160174962952,97.29726236774758,98.05257608270067,98.18879726580369,98.7369995112329,100.0,100.0,100.0,100.0,100.0,99.99585756401818,535.0
1.0,94.5962012398465,94.89358599808465,94.99963997153529,95.05394580812644,95.62894048897624,96.12345628535451,96.54023382647055,96.60980916265521,97.18055977067279,97.90781325449677,100.0,100.0,100.0,100.0,100.0,100.0,530.0
0.0,92.82642368437673,93.16929454423175,93.42834434161992,94.14130931365311,94.464312022859,95.32565641147731,95.51584859388137,95.83596202238107,96.0429802175617,96.19484079348159,100.0,100.0,100.0,100.0,100.0,100.0,525.0
0.0,91.20237119213351,91.57570521227434,92.07905486043232,92.86428220020386,92.87563361536576,93.92073545701302,94.060647230311,94.93356904303904,95.47593162377973,95.56749265790373,100.0,100.0,100.0,100.0,100.0,100.0,520.0
0.0,90.03635738733037,90.15158805195503,90.94720412304481,91.81840293275106,92.05066177442797,92.5989468760883,92.61795149553366,94.58203719497098,94.91952868680981,95.14552875298553,100.0,100.0,100.0,100.0,100.0,100.0,515.0
0.0,88.79333036649868,89.02492814711997,89.8375293645387,90.61663570136244,91.66088200760412,91.86205370705535,92.43738698271386,93.81180447735666,94.75918249323419,94.97301611512759,100.0,100.0,100.0,100.0,100.0,100.0,510.0
0.0,88.10143457797912,88.23414581251535,89.06445882761611,89.99109447205831,90.49222385591091,90.80214879371454,91.45198967702531,92.02088819777009,94.01186167309015,94.5783839707691,100.0,100.0,100.0,100.0,100.0,100.0,505.0
0.0,86.79883828956915,87.19125343413121,87.38578465904757,89.39818207552715,89.61813570704251,89.67611168385481,90.02221889904033,91.24751869975915,92.86655107412597,93.70462533407883,100.0,100.0,100.0,100.0,100.0,100.0,500.0
0.0,85.6028482134221,86.22166432549665,86.36111394733915,87.69899054094259,87.73053151909434,88.51606581813172,89.73837557399911,89.93105267552407,91.5951619705322,93.0158658379398,100.0,100.0,100.0,100.0,100.0,100.0,495.0
0.0,83.89584507443188,84.99681124961933,85.58572760585096,85.99276521920929,86.14475007143128,87.86491828684228,89.50707862528228,89.58087332188067,89.6103332356147,91.49422942834148,100.0,100.0,100.0,100.0,100.0,100.0,490.0
0.0,82.63987363576639,84.03547842533929,84.35683315410365,84.48512364540835,84.57287793004097,87.49692682588604,88.03559152470935,89.16832762912986,89.42428157528045,90.65300124125088,100.0,100.0,100.0,100.0,100.0,100.0,485.0
0.0,86.47789678197299,86.57912281853729,88.35351048299326,88.90545868381437,89.28916648927226,98.21996444177499,98.30020997291484,99.31898254475958,99.57433568597769,99.71882223353407,100.0,88.04287793004097,87.95512364540835,87.82683315410365,87.50547842533929,86.10987363576639,480.0
5.0,86.94043033235403,86.99313584947544,87.14421170807186,87.16963673730538,97.42962800363931,98.04993554721202,98.6759338027111,98.86865804296508,99.07711936680666,99.57957191127895,92.75916648927226,92.37545868381437,91.82351048299326,90.04912281853728,89.94789678197299,89.57987363576639,475.0
5.0,88.05636991702134,88.83382073609503,90.11919499733902,90.85213000717687,90.97888727427211,96.30797296084621,97.73958656178317,98.2510642014263,98.60623477257255,98.97111707523811,100.0,93.04987363576639,90.63963673730538,90.61421170807186,90.46313584947544,90.41043033235403,470.0
5.0,89.30337103327587,89.64156252840952,89.99038486961483,91.76635748512057,94.87747435603659,96.273740486141,96.87841670648059,97.56661164955754,98.07714005382336,99.33953526747713,94.44888727427211,94.32213000717687,93.88043033235402,93.58919499733902,92.30382073609503,91.52636991702134,465.0
5.0,90.61610269661162,91.78639754834836,93.47238479416409,93.62821155912401,93.7446247543181,95.29945669245822,96.16518606680917,96.503178957047,97.81468493178984,99.0980872727317,98.34747435603659,95.23635748512056,94.99636991702134,93.46038486961483,93.11156252840952,92.77337103327586,460.0
5.0,90.0586597369341,90.99852956186591,92.44960309193809,93.21874950492081,93.25244032391024,93.4641128090904,95.07716849010554,96.23538974871441,96.31692351269781,97.44528026155226,100.0,98.70635748512056,98.46636991702134,96.93038486961483,96.58156252840952,96.24337103327586,455.0
0.0,88.57565685190548,89.20897412746938,91.58271167107449,91.7050278018747,91.83665406872302,92.8805724497402,93.8374626080018,94.9539701339311,95.5156367581181,96.25887360969026,100.0,100.0,100.0,100.0,100.0,99.71337103327586,450.0
0.0,87.86359720139482,88.85434347180293,89.93479326091594,89.99362142870316,90.41592188451577,92.04900524074341,92.49208797896291,93.07007878706142,93.9766777572404,95.75904590126015,100.0,100.0,100.0,100.0,100.0,100.0,445.0
0.0,86.1591206202897,87.37409732982229,88.65432953648445,88.76603641552511,89.18124101993213,91.22194146789361,91.87690194954793,92.15999163064706,92.4304516745655,94.62703872005167,100.0,100.0,100.0,100.0,100.0,100.0,440.0
0.0,85.13653625642579,85.63316519054564,86.81828455560385,88.02714304228364,88.9757009471478,90.29390256441783,91.39540023592527,91.41234732053101,91.83061868392721,94.35813359334924,100.0,100.0,100.0,100.0,100.0,100.0,435.0
